antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"AGUA MINERAL, ARROZ BRANCO",FEIJAO PRETO,0.1797175866495507,0.7188703465982028,0.15661103979460847,0.8714285714285714,1.2122193877551022,0.02741739599005341,2.186563970902867
"AGUA MINERAL, FEIJAO PRETO",ARROZ BRANCO,0.19127086007702182,0.6598202824133504,0.15661103979460847,0.8187919463087249,1.2409317629854022,0.0304066468811435,1.8772880711263258
"ARROZ BRANCO, CARNE BOVINA",FEIJAO PRETO,0.25802310654685495,0.7188703465982028,0.24518613607188702,0.9502487562189054,1.321863894811656,0.0597009760382044,5.650706033376111
"FEIJAO PRETO, CARNE BOVINA",ARROZ BRANCO,0.2888318356867779,0.6598202824133504,0.24518613607188702,0.8488888888888889,1.2865456117596197,0.0546090326790708,2.2511893075587106
"ARROZ BRANCO, FRANGO EM PEDACOS",FEIJAO PRETO,0.13735558408215662,0.7188703465982028,0.12708600770218229,0.9252336448598131,1.28706608811749,0.02834515136584377,3.760109114249037
"FEIJAO PRETO, FRANGO EM PEDACOS",ARROZ BRANCO,0.1514762516046213,0.6598202824133504,0.12708600770218229,0.8389830508474576,1.2715326782299017,0.027138904589505325,2.112695088169718
"AGUA, ACUCAR, ARROZ BRANCO",FEIJAO PRETO,0.12323491655969192,0.7188703465982028,0.11810012836970475,0.9583333333333333,1.333110119047619,0.029510201189438423,6.747111681643121
"AGUA, ACUCAR, FEIJAO PRETO",ARROZ BRANCO,0.14634146341463414,0.6598202824133504,0.11810012836970475,0.8070175438596492,1.2230869001297018,0.02154106265067786,1.7627494456762756
"AGUA, FEIJAO PRETO, CARNE BOVINA",ARROZ BRANCO,0.22721437740693196,0.6598202824133504,0.19127086007702182,0.8418079096045198,1.2758139330387566,0.04135020540800638,2.1504217861727493
"ARROZ BRANCO, FEIJAO PRETO, CARNE BOVINA",AGUA,0.24518613607188702,0.668806161745828,0.19127086007702182,0.7801047120418848,1.1664137633025495,0.027288861497492767,1.5061434072987347
ACUCAR,CAFE,0.4418604651162791,0.47674418604651164,0.3328488372093023,0.7532894736842105,1.5800706033376122,0.12219442942130879,2.1209302325581394
CAFE,ACUCAR,0.47674418604651164,0.4418604651162791,0.3328488372093023,0.698170731707317,1.5800706033376122,0.12219442942130879,1.8491895701198025
MARGARINA COM OU SEM SAL,CAFE,0.18459302325581395,0.47674418604651164,0.12645348837209303,0.6850393700787402,1.436911849433455,0.038449837750135205,1.6613372093023258
PAO FRANCES,CAFE,0.17005813953488372,0.47674418604651164,0.11482558139534883,0.6752136752136753,1.4163018553262456,0.03375135208220659,1.6110771113831093
MARGARINA COM OU SEM SAL,PAO FRANCES,0.18459302325581395,0.17005813953488372,0.12063953488372094,0.6535433070866142,3.8430580792785523,0.0892479887777177,2.3955140063424953
PAO FRANCES,MARGARINA COM OU SEM SAL,0.17005813953488372,0.18459302325581395,0.12063953488372094,0.7094017094017094,3.843058079278552,0.0892479887777177,2.8059593023255816
